IYEAR,COMMODITY_RELEASED_TYPE,CAUSE,LOCATION_LATITUDE,LOCATION_LONGITUDE,UNINTENTIONAL_RELEASE_BBLS,RELEASE LIT,RELEASE M3
2013,CRUDE OIL,EQUIPMENT FAILURE,38.19639,-94.81861,2.0,318.0,0.318
2013,CRUDE OIL,CORROSION FAILURE,33.914949,-98.437029,4.0,636.0,0.636
2013,CRUDE OIL,INCORRECT OPERATION,28.63112,-98.789953,1.0,159.0,0.159
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,48.331143,-99.631503,2.0,318.0,0.318
2013,CRUDE OIL,EQUIPMENT FAILURE,37.80249,-96.91695,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,35.32395,-119.650239,0.34,54.06,0.054060000000000004
2013,CRUDE OIL,EQUIPMENT FAILURE,38.3362,-97.67782,0.9,143.1,0.1431
2013,CRUDE OIL,EQUIPMENT FAILURE,29.36555,-94.93971,0.47,74.72999999999999,0.07472999999999999
2013,CRUDE OIL,INCORRECT OPERATION,28.605919,-97.800378,1.6,254.4,0.2544
2013,CRUDE OIL,EQUIPMENT FAILURE,28.3563889,-99.571389,220.0,34980.0,34.980000000000004
2013,CRUDE OIL,CORROSION FAILURE,29.10788,-90.16212,0.01,1.59,0.00159
2013,CRUDE OIL,CORROSION FAILURE,36.01663,-96.7549,85.0,13515.0,13.515
2013,CRUDE OIL,EQUIPMENT FAILURE,33.863,-97.9533,150.0,23850.0,23.85
2013,CRUDE OIL,EQUIPMENT FAILURE,33.914572,-98.440369,20.0,3180.0,3.18
2013,CRUDE OIL,EQUIPMENT FAILURE,32.02064,-102.01648,1.5,238.5,0.23850000000000002
2013,CRUDE OIL,INCORRECT OPERATION,32.38719,-99.71718,0.48,76.32,0.07632
2013,CRUDE OIL,EQUIPMENT FAILURE,35.063508,-119.064372,15.5,2464.5,2.4645
2013,CRUDE OIL,NATURAL FORCE DAMAGE,67.7987,-149.8164,0.52,82.68,0.08268
2013,CRUDE OIL,EQUIPMENT FAILURE,32.49781,-98.63609,1.0,159.0,0.159
2013,CRUDE OIL,INCORRECT OPERATION,30.83705,-95.17334,7.0,1113.0,1.113
2013,CRUDE OIL,INCORRECT OPERATION,40.94267,-88.64449,0.6,95.39999999999999,0.0954
2013,CRUDE OIL,EQUIPMENT FAILURE,28.920722,-98.141111,0.71,112.89,0.11289
2013,CRUDE OIL,EQUIPMENT FAILURE,38.34021,-98.31168,3.7,588.3000000000001,0.5883
2013,CRUDE OIL,EQUIPMENT FAILURE,43.992624,-104.388373,135.0,21465.0,21.465
2013,CRUDE OIL,EQUIPMENT FAILURE,40.16005,-110.077696,10.0,1590.0,1.59
2013,CRUDE OIL,OTHER ACCIDENT CAUSE,29.473497,-96.621621,0.7,111.3,0.1113
2013,CRUDE OIL,EQUIPMENT FAILURE,34.092292,-98.90449,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,36.01167,-96.45009,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,30.0038889,-90.8547222,2.0,318.0,0.318
2013,CRUDE OIL,OTHER ACCIDENT CAUSE,34.31371,-99.28394,0.5,79.5,0.0795
2013,CRUDE OIL,EQUIPMENT FAILURE,29.34551,-94.93573,0.2,31.8,0.0318
2013,CRUDE OIL,CORROSION FAILURE,35.95885,-96.75655,2246.0,357114.0,357.11400000000003
2013,CRUDE OIL,EXCAVATION DAMAGE,29.31589,-89.28764,125.0,19875.0,19.875
2013,CRUDE OIL,EQUIPMENT FAILURE,41.67288,-83.45348,0.23,36.57,0.03657
2013,CRUDE OIL,CORROSION FAILURE,32.9392,-97.2963,2.0,318.0,0.318
2013,CRUDE OIL,INCORRECT OPERATION,29.44778,-90.26972,7.6,1208.3999999999999,1.2084
2013,CRUDE OIL,INCORRECT OPERATION,28.95081,-95.43176,3.0,477.0,0.47700000000000004
2013,CRUDE OIL,EQUIPMENT FAILURE,31.7768,-96.3957,1.0,159.0,0.159
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,47.882222,-97.21214672,1.0,159.0,0.159
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,34.23884,-97.492924,2.0,318.0,0.318
2013,CRUDE OIL,EQUIPMENT FAILURE,33.826786,-98.638556,0.48,76.32,0.07632
2013,CRUDE OIL,EXCAVATION DAMAGE,36.18977222,-120.3564278,0.69,109.71,0.10971
2013,CRUDE OIL,NATURAL FORCE DAMAGE,47.90556,-96.02083,0.6,95.39999999999999,0.0954
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,48.323422,-99.614158,1.5,238.5,0.23850000000000002
2013,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,36.57243,-90.87867,1.3,206.70000000000002,0.20670000000000002
2013,CRUDE OIL,EQUIPMENT FAILURE,32.61009,-94.22141,0.36,57.239999999999995,0.05724
2013,CRUDE OIL,EQUIPMENT FAILURE,32.00836,-102.0054,2.0,318.0,0.318
2013,CRUDE OIL,EQUIPMENT FAILURE,40.291729,-85.862736,0.2,31.8,0.0318
2013,CRUDE OIL,NATURAL FORCE DAMAGE,48.21111,-96.43556,33.33,5299.469999999999,5.2994699999999995
2013,CRUDE OIL,INCORRECT OPERATION,32.0711,-96.47409,4.0,636.0,0.636
2013,CRUDE OIL,INCORRECT OPERATION,31.52811,-103.56208,3.0,477.0,0.47700000000000004
2013,CRUDE OIL,CORROSION FAILURE,35.94336,-96.75159,5.0,795.0,0.795
2013,CRUDE OIL,CORROSION FAILURE,36.54755,-97.20423,3.0,477.0,0.47700000000000004
2013,CRUDE OIL,EQUIPMENT FAILURE,29.74772,-95.13058,50.0,7950.0,7.95
2013,CRUDE OIL,CORROSION FAILURE,28.54022,-99.18709,16.1,2559.9,2.5599000000000003
2013,CRUDE OIL,EQUIPMENT FAILURE,38.58556,-94.22335,0.24,38.16,0.03816
2013,CRUDE OIL,CORROSION FAILURE,29.706587,-95.228165,52.0,8268.0,8.268
2013,CRUDE OIL,EQUIPMENT FAILURE,31.784903,-102.17472,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,32.0711,-96.47409,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,32.772073,-96.323668,0.2,31.8,0.0318
2013,CRUDE OIL,CORROSION FAILURE,31.13665,-102.19186,1.0,159.0,0.159
2013,CRUDE OIL,INCORRECT OPERATION,39.328029,-87.897211,1.1,174.9,0.1749
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,35.097314,-119.391572,2.3,365.7,0.36569999999999997
2013,CRUDE OIL,INCORRECT OPERATION,47.685115,-95.412879,0.71,112.89,0.11289
2013,CRUDE OIL,EQUIPMENT FAILURE,31.525701,-91.768142,10.0,1590.0,1.59
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,34.96406,-92.42859,3190.0,507210.0,507.21000000000004
2013,CRUDE OIL,EXCAVATION DAMAGE,29.716111,-95.2219583,940.0,149460.0,149.46
2013,CRUDE OIL,CORROSION FAILURE,37.46699,-86.22466,20.0,3180.0,3.18
2013,CRUDE OIL,EQUIPMENT FAILURE,32.0711,-96.47409,300.0,47700.0,47.7
2013,CRUDE OIL,EQUIPMENT FAILURE,32.02363,-102.012028,3.0,477.0,0.47700000000000004
2013,CRUDE OIL,EQUIPMENT FAILURE,30.02767,-94.5044,37.5,5962.5,5.9625
2013,CRUDE OIL,CORROSION FAILURE,32.5343,-97.0456,50.0,7950.0,7.95
2013,CRUDE OIL,CORROSION FAILURE,33.24043,-93.1468,5600.0,890400.0,890.4
2013,CRUDE OIL,EQUIPMENT FAILURE,37.9702,-97.0122,0.47,74.72999999999999,0.07472999999999999
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,30.10556,-92.88889,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,41.322508,-102.87641,0.3,47.699999999999996,0.0477
2013,CRUDE OIL,EQUIPMENT FAILURE,32.088227,-102.137422,1.5,238.5,0.23850000000000002
2013,CRUDE OIL,EQUIPMENT FAILURE,38.34024,-98.31176,0.9,143.1,0.1431
2013,CRUDE OIL,CORROSION FAILURE,35.84613,-97.62086,75.0,11925.0,11.925
2013,CRUDE OIL,CORROSION FAILURE,33.863481,-118.1631222,0.36,57.239999999999995,0.05724
2013,CRUDE OIL,CORROSION FAILURE,35.94072,-96.74691,10.0,1590.0,1.59
2013,CRUDE OIL,CORROSION FAILURE,30.93182,-94.53129,550.0,87450.0,87.45
2013,CRUDE OIL,EQUIPMENT FAILURE,35.95778,-96.74944,0.36,57.239999999999995,0.05724
2013,CRUDE OIL,INCORRECT OPERATION,31.776632,-96.39607,0.1,15.9,0.0159
2013,CRUDE OIL,EQUIPMENT FAILURE,35.285,-101.541111,0.43,68.37,0.06837
2013,CRUDE OIL,INCORRECT OPERATION,29.253809,-89.967529,0.87,138.33,0.13833
2013,CRUDE OIL,INCORRECT OPERATION,44.460839,-105.576613,300.0,47700.0,47.7
2013,CRUDE OIL,INCORRECT OPERATION,30.1458,-94.4014,0.3,47.699999999999996,0.0477
2013,CRUDE OIL,CORROSION FAILURE,33.83017,-96.445621,0.25,39.75,0.03975
2013,CRUDE OIL,CORROSION FAILURE,32.61094,-98.7683,15.0,2385.0,2.3850000000000002
2013,CRUDE OIL,CORROSION FAILURE,30.92696,-94.55099,7.0,1113.0,1.113
2013,CRUDE OIL,EQUIPMENT FAILURE,41.6877778,-107.98,15.0,2385.0,2.3850000000000002
2013,CRUDE OIL,CORROSION FAILURE,30.92773,-94.54854,3.0,477.0,0.47700000000000004
2013,CRUDE OIL,CORROSION FAILURE,32.56273,-98.7191,25.0,3975.0,3.975
2013,CRUDE OIL,CORROSION FAILURE,31.96551,-89.24499,122.0,19398.0,19.398
2013,CRUDE OIL,CORROSION FAILURE,31.931914,-102.580805,8.5,1351.5,1.3515
2013,CRUDE OIL,CORROSION FAILURE,32.70141,-98.84219,25.0,3975.0,3.975
2013,CRUDE OIL,INCORRECT OPERATION,38.923554,-88.385636,0.0,0.0,0.0
2013,CRUDE OIL,EQUIPMENT FAILURE,42.06139,-83.83167,0.24,38.16,0.03816
2013,CRUDE OIL,EQUIPMENT FAILURE,32.813,-104.061182,20.0,3180.0,3.18
2013,CRUDE OIL,EQUIPMENT FAILURE,37.6159,-99.1262,14.7,2337.2999999999997,2.3373
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,48.27904,-99.30399,0.24,38.16,0.03816
2013,CRUDE OIL,EQUIPMENT FAILURE,34.07083,-97.944108,12.0,1908.0,1.9080000000000001
2013,CRUDE OIL,CORROSION FAILURE,32.54948,-98.71181,350.0,55650.0,55.65
2013,CRUDE OIL,NATURAL FORCE DAMAGE,36.03403,-87.94348,0.67,106.53,0.10653
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,34.245072,-97.947953,3.0,477.0,0.47700000000000004
2013,CRUDE OIL,EQUIPMENT FAILURE,45.479889,-108.852723,0.3,47.699999999999996,0.0477
2013,CRUDE OIL,INCORRECT OPERATION,32.48128,-94.83778,2.0,318.0,0.318
2013,CRUDE OIL,EQUIPMENT FAILURE,38.09347,-98.58167,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,31.41808,-87.40189,1.0,159.0,0.159
2013,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,33.251978,-92.640564,31.2,4960.8,4.9608
2013,CRUDE OIL,EQUIPMENT FAILURE,38.7919,-99.6332,391.8,62296.200000000004,62.296200000000006
2013,CRUDE OIL,EQUIPMENT FAILURE,33.24455,-102.26934,0.12,19.08,0.01908
2013,CRUDE OIL,INCORRECT OPERATION,32.87476,-91.05339,0.24,38.16,0.03816
2013,CRUDE OIL,EQUIPMENT FAILURE,35.097214,-119.3917,0.71,112.89,0.11289
2013,CRUDE OIL,EQUIPMENT FAILURE,35.940158,-96.747808,1.0,159.0,0.159
2013,CRUDE OIL,EQUIPMENT FAILURE,40.513477,-84.953281,2.2,349.8,0.3498
2013,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,31.531786,-96.185508,1.5,238.5,0.23850000000000002
2013,CRUDE OIL,EQUIPMENT FAILURE,35.94607,-96.74874,4.0,636.0,0.636
2013,CRUDE OIL,EQUIPMENT FAILURE,30.94062,-94.40307,10.0,1590.0,1.59
2013,CRUDE OIL,EQUIPMENT FAILURE,35.95885,-96.75655,1.0,159.0,0.159
2013,CRUDE OIL,OTHER ACCIDENT CAUSE,37.061114,-95.576738,0.24,38.16,0.03816
2013,CRUDE OIL,CORROSION FAILURE,33.87367,-100.08678,2.0,318.0,0.318
2013,CRUDE OIL,INCORRECT OPERATION,45.143056,-92.999245,0.48,76.32,0.07632
2012,CRUDE OIL,EQUIPMENT FAILURE,37.045196,-101.854915,158.4,25185.600000000002,25.185600000000004
2012,CRUDE OIL,EQUIPMENT FAILURE,44.815919,-108.4989,0.7,111.3,0.1113
2012,CRUDE OIL,EQUIPMENT FAILURE,32.87476,-91.05339,7.0,1113.0,1.113
2012,CRUDE OIL,EQUIPMENT FAILURE,32.833,-90.845,10.0,1590.0,1.59
2012,CRUDE OIL,EQUIPMENT FAILURE,40.3375,-89.82917,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,INCORRECT OPERATION,42.2748,-83.4048,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,INCORRECT OPERATION,48.284494,-102.926272,0.23,36.57,0.03657
2012,CRUDE OIL,CORROSION FAILURE,38.377992,-82.605496,0.48,76.32,0.07632
2012,CRUDE OIL,OTHER ACCIDENT CAUSE,30.479042,-91.202633,0.3,47.699999999999996,0.0477
2012,CRUDE OIL,CORROSION FAILURE,33.86379,-97.95413,1.0,159.0,0.159
2012,CRUDE OIL,INCORRECT OPERATION,30.049461,-94.069686,4.25,675.75,0.67575
2012,CRUDE OIL,CORROSION FAILURE,37.05446,-96.18822,100.0,15900.0,15.9
2012,CRUDE OIL,EQUIPMENT FAILURE,35.59243,-96.30796,38.5,6121.5,6.1215
2012,CRUDE OIL,CORROSION FAILURE,29.712258,-95.880858,5.0,795.0,0.795
2012,CRUDE OIL,NATURAL FORCE DAMAGE,38.338614,-97.676694,7.3,1160.7,1.1607
2012,CRUDE OIL,EQUIPMENT FAILURE,36.0191,-96.7569,2.0,318.0,0.318
2012,CRUDE OIL,CORROSION FAILURE,35.019374,-119.063134,600.0,95400.0,95.4
2012,CRUDE OIL,CORROSION FAILURE,42.225925,-104.686441,20.0,3180.0,3.18
2012,CRUDE OIL,INCORRECT OPERATION,31.01183,-102.01582,10.0,1590.0,1.59
2012,CRUDE OIL,CORROSION FAILURE,34.20969,-97.54401,35.0,5565.0,5.565
2012,CRUDE OIL,CORROSION FAILURE,41.55556,-87.88528,900.0,143100.0,143.1
2012,CRUDE OIL,CORROSION FAILURE,43.2930556,-107.625,7.5,1192.5,1.1925000000000001
2012,CRUDE OIL,EQUIPMENT FAILURE,33.767016,-96.89285,1.5,238.5,0.23850000000000002
2012,CRUDE OIL,EQUIPMENT FAILURE,30.160197,-93.030086,0.59,93.80999999999999,0.09380999999999999
2012,CRUDE OIL,CORROSION FAILURE,48.24275,-101.25444,76.0,12084.0,12.084
2012,CRUDE OIL,CORROSION FAILURE,30.28649,-94.50634,0.5,79.5,0.0795
2012,CRUDE OIL,CORROSION FAILURE,32.08014,-103.17604,4.0,636.0,0.636
2012,CRUDE OIL,CORROSION FAILURE,28.618056,-92.069167,0.11,17.49,0.01749
2012,CRUDE OIL,EQUIPMENT FAILURE,35.94805,-96.74979,0.6,95.39999999999999,0.0954
2012,CRUDE OIL,CORROSION FAILURE,32.23587,-91.62582,1.5,238.5,0.23850000000000002
2012,CRUDE OIL,EQUIPMENT FAILURE,42.11445,-104.564875,200.0,31800.0,31.8
2012,CRUDE OIL,EXCAVATION DAMAGE,28.60758,-97.81663,100.0,15900.0,15.9
2012,CRUDE OIL,CORROSION FAILURE,32.88041,-103.30495,1.07,170.13000000000002,0.17013000000000003
2012,CRUDE OIL,CORROSION FAILURE,33.138683,-98.122177,450.0,71550.0,71.55
2012,CRUDE OIL,EQUIPMENT FAILURE,35.944728,-96.764824,0.83,131.97,0.13197
2012,CRUDE OIL,CORROSION FAILURE,30.145154,-94.405099,718.0,114162.0,114.162
2012,CRUDE OIL,EQUIPMENT FAILURE,40.401,-110.759,30.0,4770.0,4.7700000000000005
2012,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,29.422222,-89.99,0.0,0.0,0.0
2012,CRUDE OIL,INCORRECT OPERATION,30.006667,-90.856111,2.0,318.0,0.318
2012,CRUDE OIL,EQUIPMENT FAILURE,40.51608,-88.31929,1.5,238.5,0.23850000000000002
2012,CRUDE OIL,NATURAL FORCE DAMAGE,35.94109,-96.74697,1.0,159.0,0.159
2012,CRUDE OIL,EQUIPMENT FAILURE,29.96887,-89.25292,2.0,318.0,0.318
2012,CRUDE OIL,CORROSION FAILURE,35.939625,-96.747821,75.0,11925.0,11.925
2012,CRUDE OIL,NATURAL FORCE DAMAGE,29.726669,-90.592643,59.7,9492.300000000001,9.492300000000002
2012,CRUDE OIL,EQUIPMENT FAILURE,30.6688,-94.527,0.24,38.16,0.03816
2012,CRUDE OIL,INCORRECT OPERATION,42.222753,-104.694064,20.0,3180.0,3.18
2012,CRUDE OIL,CORROSION FAILURE,33.86206,-118.22369,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,EQUIPMENT FAILURE,32.089083,-102.138981,1.5,238.5,0.23850000000000002
2012,CRUDE OIL,EQUIPMENT FAILURE,31.77393,-96.40047,13.0,2067.0,2.067
2012,CRUDE OIL,EQUIPMENT FAILURE,29.348547,-94.939136,1.0,159.0,0.159
2012,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,33.8000022,-118.233913,19.6,3116.4,3.1164
2012,CRUDE OIL,CORROSION FAILURE,31.76885,-103.17565,1.09,173.31,0.17331000000000002
2012,CRUDE OIL,CORROSION FAILURE,35.3599366,-119.6614872,0.24,38.16,0.03816
2012,CRUDE OIL,CORROSION FAILURE,32.5327,-100.8309,0.48,76.32,0.07632
2012,CRUDE OIL,CORROSION FAILURE,33.90593,-118.42132,2.9,461.09999999999997,0.46109999999999995
2012,CRUDE OIL,EQUIPMENT FAILURE,32.532,-100.83054,1.0,159.0,0.159
2012,CRUDE OIL,CORROSION FAILURE,33.33278,-98.72257,1.0,159.0,0.159
2012,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,30.145154,-94.405099,70.0,11130.0,11.13
2012,CRUDE OIL,CORROSION FAILURE,31.13575,-102.18757,10.0,1590.0,1.59
2012,CRUDE OIL,CORROSION FAILURE,29.34525,-94.935183,40.0,6360.0,6.36
2012,CRUDE OIL,EQUIPMENT FAILURE,37.6159,-99.1263,0.38,60.42,0.06042
2012,CRUDE OIL,CORROSION FAILURE,28.949889,-95.432381,100.0,15900.0,15.9
2012,CRUDE OIL,EQUIPMENT FAILURE,29.485,-89.4441666,0.02,3.18,0.00318
2012,CRUDE OIL,INCORRECT OPERATION,35.1544444,-119.3388889,25.0,3975.0,3.975
2012,CRUDE OIL,EXCAVATION DAMAGE,32.01493,-102.02951,80.0,12720.0,12.72
2012,CRUDE OIL,NATURAL FORCE DAMAGE,29.1049,-90.1919,1.0,159.0,0.159
2012,CRUDE OIL,EQUIPMENT FAILURE,35.059321,-119.064098,15.0,2385.0,2.3850000000000002
2012,CRUDE OIL,EQUIPMENT FAILURE,46.49535,-110.061642,0.36,57.239999999999995,0.05724
2012,CRUDE OIL,EQUIPMENT FAILURE,43.8516667,-106.4083333,20.0,3180.0,3.18
2012,CRUDE OIL,INCORRECT OPERATION,39.060075,-88.495556,0.2,31.8,0.0318
2012,CRUDE OIL,EQUIPMENT FAILURE,43.8516667,-106.4083333,0.36,57.239999999999995,0.05724
2012,CRUDE OIL,INCORRECT OPERATION,38.851604,-90.087322,25.0,3975.0,3.975
2012,CRUDE OIL,CORROSION FAILURE,32.28877,-94.50289,5.0,795.0,0.795
2012,CRUDE OIL,CORROSION FAILURE,39.8955,-75.25948,4.14,658.26,0.65826
2012,CRUDE OIL,CORROSION FAILURE,32.655,-103.1375,4.0,636.0,0.636
2012,CRUDE OIL,CORROSION FAILURE,30.16414,-94.43055,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,INCORRECT OPERATION,27.826919,-97.198572,24.2,3847.7999999999997,3.8478
2012,CRUDE OIL,EQUIPMENT FAILURE,35.9361111,-96.7380556,1.0,159.0,0.159
2012,CRUDE OIL,CORROSION FAILURE,30.1457,-94.4076,0.36,57.239999999999995,0.05724
2012,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,43.895611,-89.638236,1729.0,274911.0,274.911
2012,CRUDE OIL,EQUIPMENT FAILURE,46.81973992,-95.14887905,1.0,159.0,0.159
2012,CRUDE OIL,CORROSION FAILURE,35.95885,-96.75655,1.0,159.0,0.159
2012,CRUDE OIL,EQUIPMENT FAILURE,41.6872222,-107.9802778,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,INCORRECT OPERATION,30.15683,-90.853719,50.0,7950.0,7.95
2012,CRUDE OIL,EQUIPMENT FAILURE,38.09496,-98.58163,99.0,15741.0,15.741
2012,CRUDE OIL,CORROSION FAILURE,30.80147,-96.28436,0.12,19.08,0.01908
2012,CRUDE OIL,CORROSION FAILURE,30.79796,-96.27369,2.0,318.0,0.318
2012,CRUDE OIL,CORROSION FAILURE,32.0729,-96.4767,0.12,19.08,0.01908
2012,CRUDE OIL,EXCAVATION DAMAGE,33.05365,-103.59627,4.0,636.0,0.636
2012,CRUDE OIL,EXCAVATION DAMAGE,34.84251,-99.13711,211.0,33549.0,33.549
2012,CRUDE OIL,EQUIPMENT FAILURE,37.80389,-96.51428,142.0,22578.0,22.578
2012,CRUDE OIL,CORROSION FAILURE,32.4813,-94.8373,0.12,19.08,0.01908
2012,CRUDE OIL,EQUIPMENT FAILURE,29.952222,-96.861139,1.0,159.0,0.159
2012,CRUDE OIL,CORROSION FAILURE,29.997663,-94.076706,250.0,39750.0,39.75
2012,CRUDE OIL,CORROSION FAILURE,37.7958,-96.72309,60.0,9540.0,9.540000000000001
2012,CRUDE OIL,CORROSION FAILURE,34.1897222,-97.3761111,0.48,76.32,0.07632
2012,CRUDE OIL,EQUIPMENT FAILURE,28.950953,-95.432542,1.0,159.0,0.159
2012,CRUDE OIL,CORROSION FAILURE,29.145494,-95.674314,8.0,1272.0,1.272
2012,CRUDE OIL,EXCAVATION DAMAGE,33.17535,-102.23929,20.0,3180.0,3.18
2012,CRUDE OIL,EQUIPMENT FAILURE,32.87718,-91.05218,0.19,30.21,0.03021
2012,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,28.949672,-95.431631,0.25,39.75,0.03975
2012,CRUDE OIL,NATURAL FORCE DAMAGE,30.008992,-90.854975,10.0,1590.0,1.59
2012,CRUDE OIL,INCORRECT OPERATION,31.7918,-103.13161,15.0,2385.0,2.3850000000000002
2012,CRUDE OIL,CORROSION FAILURE,34.00551,-118.14477,0.6,95.39999999999999,0.0954
2012,CRUDE OIL,INCORRECT OPERATION,37.8048,-96.91755,26.0,4134.0,4.134
2012,CRUDE OIL,OTHER ACCIDENT CAUSE,29.747769,-95.129993,0.0,0.0,0.0
2012,CRUDE OIL,CORROSION FAILURE,33.795549,-98.651289,239.0,38001.0,38.001
2012,CRUDE OIL,CORROSION FAILURE,35.943731,-96.754603,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,EQUIPMENT FAILURE,46.68889,-92.05972,1.19,189.20999999999998,0.18921
2012,CRUDE OIL,CORROSION FAILURE,35.737564,-97.379338,5.0,795.0,0.795
2012,CRUDE OIL,EQUIPMENT FAILURE,31.43275,-102.438656,2.5,397.5,0.3975
2012,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,35.4672,-119.704,9.29,1477.11,1.47711
2012,CRUDE OIL,INCORRECT OPERATION,31.790487,-103.132559,1.5,238.5,0.23850000000000002
2012,CRUDE OIL,CORROSION FAILURE,32.0729,-96.4767,10.0,1590.0,1.59
2012,CRUDE OIL,EQUIPMENT FAILURE,44.81602,-108.49913,0.14,22.26,0.022260000000000002
2012,CRUDE OIL,INCORRECT OPERATION,28.949612,-95.430288,0.1,15.9,0.0159
2012,CRUDE OIL,INCORRECT OPERATION,39.5894,-92.38284,3.2,508.8,0.5088
2012,CRUDE OIL,EQUIPMENT FAILURE,46.902916,-103.295787,150.0,23850.0,23.85
2012,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,35.92536,-96.74162,0.71,112.89,0.11289
2012,CRUDE OIL,EQUIPMENT FAILURE,32.26812,-101.40486,0.24,38.16,0.03816
2012,CRUDE OIL,CORROSION FAILURE,34.32044,-100.24465,20.0,3180.0,3.18
2012,CRUDE OIL,EQUIPMENT FAILURE,30.0064,-90.4013,0.6,95.39999999999999,0.0954
2012,CRUDE OIL,EQUIPMENT FAILURE,37.579665,-97.085468,0.36,57.239999999999995,0.05724
2012,CRUDE OIL,NATURAL FORCE DAMAGE,30.793919,-88.204914,8.0,1272.0,1.272
2012,CRUDE OIL,CORROSION FAILURE,35.7688889,-97.6930556,15.0,2385.0,2.3850000000000002
2012,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,30.554483,-91.457458,2880.0,457920.0,457.92
2012,CRUDE OIL,INCORRECT OPERATION,34.244372,-97.948581,0.5,79.5,0.0795
2012,CRUDE OIL,CORROSION FAILURE,29.145153,-95.67591,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,EQUIPMENT FAILURE,39.03543,-84.69089,0.47,74.72999999999999,0.07472999999999999
2012,CRUDE OIL,EQUIPMENT FAILURE,70.15120454,-147.0965357,0.28,44.52,0.044520000000000004
2012,CRUDE OIL,CORROSION FAILURE,34.972892,-120.444417,5.0,795.0,0.795
2012,CRUDE OIL,CORROSION FAILURE,35.04474,-119.19115,2.7,429.3,0.4293
2012,CRUDE OIL,INCORRECT OPERATION,27.83125,-97.51745,0.38,60.42,0.06042
2012,CRUDE OIL,CORROSION FAILURE,35.9382,-96.74755,5.0,795.0,0.795
2012,CRUDE OIL,INCORRECT OPERATION,32.862785,-102.920159,116.0,18444.0,18.444
2012,CRUDE OIL,CORROSION FAILURE,30.010536,-90.861846,5.5,874.5,0.8745
2012,CRUDE OIL,INCORRECT OPERATION,33.80197,-118.23844,4.5,715.5,0.7155
2012,CRUDE OIL,CORROSION FAILURE,35.953247,-96.758858,600.0,95400.0,95.4
2012,CRUDE OIL,INCORRECT OPERATION,30.1408,-94.3989,5.0,795.0,0.795
2012,CRUDE OIL,EQUIPMENT FAILURE,47.68889,-95.41222,0.6,95.39999999999999,0.0954
2012,CRUDE OIL,EQUIPMENT FAILURE,39.72708,-92.04994,20.0,3180.0,3.18
2012,CRUDE OIL,CORROSION FAILURE,32.01426,-102.02737,3.0,477.0,0.47700000000000004
2012,CRUDE OIL,INCORRECT OPERATION,41.658008,-88.041942,0.36,57.239999999999995,0.05724
2012,CRUDE OIL,EQUIPMENT FAILURE,30.8568,-96.45806,4.5,715.5,0.7155
2012,CRUDE OIL,CORROSION FAILURE,33.795549,-98.651289,75.0,11925.0,11.925
2012,CRUDE OIL,EQUIPMENT FAILURE,38.79106,-89.08415,1.6,254.4,0.2544
2012,CRUDE OIL,INCORRECT OPERATION,38.82855,-90.08931,0.4,63.6,0.0636
2012,CRUDE OIL,INCORRECT OPERATION,31.77654,-96.3958,0.48,76.32,0.07632
2012,CRUDE OIL,NATURAL FORCE DAMAGE,47.6895,-95.4097,0.24,38.16,0.03816
